ticker,name,role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years,is_ceo
MRKC,Зархин Виталий Юрьевич,"Независимый директор, член Совета директоров ПАО ""Россети Центр"" в действующем составе 2024.",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,11,9,11,11,1,1,1,1,3,False
MRKC,Земсков Андрей Юрьевич,CSV: Chief Investment Officer; MarketScreener: Chief Investment Officer / Andrey Yuryevich Zemskov.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
MRKC,Казаков Александр Иванович,"CSV: Director/Board Member; официальная страница 2019 подтверждает историческое председательство в Совете директоров ПАО ""МРСК Центра"".",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,7,7,7,7,1,1,1,1,7,False
MRKC,Логаткин Андрей Вячеславович,"CSV: Director/Board Member; официальная страница 2019 подтверждает историческое членство в Совете директоров ПАО ""МРСК Центра"".",0,0,1,0,0,0,1,0,0,1,0.0,0,0,0,0.0,0,6,6,6,6,1,1,1,1,6,False
MRKC,Маковский Игорь Владимирович,"Генеральный директор и Председатель Правления ПАО ""Россети Центр"" с 01.01.2024 по 27.12.2024; член Совета директоров ПАО ""Россети Центр""; с 12.2024 генеральный директор ППК ""ВСК"".",0,0,1,0,0,0,1,1,1,0,0.0,0,0,0,0.0,0,18,18,18,30,1,1,1,1,11,True
MRKC,Романовская Лариса Анатольевна,"CSV: Director/Board Member; официальная страница 2019 подтверждает историческое членство в Совете директоров ПАО ""МРСК Центра"".",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,7,7,7,7,1,1,1,1,7,False
MRKC,Саух Максим Михайлович,"CSV: Director/Board Member; официальная страница 2019 подтверждает историческое членство в Совете директоров ПАО ""МРСК Центра"".",0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,13,13,13,13,1,1,1,1,13,False
MRKC,Терников Сергей Александрович,CSV: Investor Relations Contact; официальный отчет 2022: руководитель IR-службы.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
MRKC,Чевкин Дмитрий Александрович,"CSV: Director/Board Member; официальная страница 2019 подтверждает историческое членство в Совете директоров ПАО ""МРСК Центра"".",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,6,6,6,6,1,1,1,1,6,False
MRKC,Шаркова Юлия Эдуардовна,"CSV: Corporate Officer/Principal. Исторически член Правления/заместитель генерального директора по развитию и реализации услуг ОАО/ПАО ""МРСК Центра"".",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,12,12,12,12,1,1,1,1,12,False
MRKC,Шевчук Александр Викторович,"Член Совета директоров ПАО ""Россети Центр"" в действующем составе 2024; исполнительный директор НКО ""Ассоциация профессиональных инвесторов"".",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,19,19,19,21,1,1,1,1,9,False
MRKP,Андрей Владимирович Морозов,"Член Совета директоров ПАО ""Россети Центр и Приволжье""; независимый директор; юридический директор Ассоциации профессиональных инвесторов.",0,0,1,0,0,0,1,0,1,0,0.0,0,0,0,0.0,0,19,19,19,21,1,1,1,1,6,False
MRKP,Виталий Юрьевич Зархин,"Член Совета директоров ПАО ""Россети Центр и Приволжье""; независимый директор.",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,14,9,14,16,1,1,1,1,3,False
MRKP,Игорь Владимирович Маковский,"Chief Executive Officer per CSV; in 2024 was генеральный директор ПАО ""Россети Центр"" (управляющей организации ПАО ""Россети Центр и Приволжье"") and председатель Правления ПАО ""Россети Центр и Приволжье"" through 27.12.2024; member of the Board of Directors of ПАО ""Россети Центр и Приволжье"".",0,0,1,0,0,0,0,1,1,0,0.0,0,0,0,0.0,0,12,12,12,15,1,1,1,1,3,True
MRKP,Олег Романович Федоров,"Член Совета директоров ПАО ""Россети Центр и Приволжье""; неисполнительный директор.",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,6,6,6,17,1,1,1,1,2,False
MRKP,Сергей Александрович Терников,"Investor Relations Contact per CSV; official 2023 annual-report contacts name him head of the IR service of ПАО ""Россети Центр и Приволжье"", and a later Finam profile states he worked in shareholder/investor relations at ПАО ""Россети Центр"" and ПАО ""Россети Центр и Приволжье"" from 2010 to 2025.",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,15,15,15,20,1,1,1,1,0,False
MRKP,Сергей Владимирович Хлусов,"Corporate Officer/Principal per CSV; public sources before and around the target period identify him as заместитель генерального директора ПАО ""Россети Центр и Приволжье"" - директор филиала ""Мариэнерго"".",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,3,3,3,3,1,1,1,1,0,False
MRKU,Александр Викторович Шевчук,"Член совета директоров, независимый директор",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,11,11,11,20,1,1,1,1,3,False
MRKU,Алексей Александрович Полинов,Член совета директоров,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,0,False
MRKU,Алексей Владимирович Санин,"Заместитель генерального директора по правовому и корпоративному управлению, член правления",0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,21,21,21,21,1,1,1,1,15,False
MRKU,Алексей Вячеславович Коптев,Член совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
MRKU,Владимир Александрович Рябушев,"Первый заместитель генерального директора — главный инженер, заместитель председателя правления",0,0,1,0,0,0,1,1,0,1,0.0,0,0,0,0.0,0,6,6,6,8,1,1,1,1,3,False
MRKU,Даниил Владимирович Краинский,Председатель совета директоров ПАО «Россети Урал»,0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,8,8,8,8,1,1,1,1,4,False
MRKU,Дмитрий Александрович Воденников,"Генеральный директор, председатель Правления, член Совета директоров",0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,10,10,10,10,1,1,1,1,1,True
MRKU,Елена Викторовна Андреева,Член совета директоров,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,21,1,21,21,1,1,1,1,1,False
MRKU,Карина Владимировна Дашко,Член совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
MRKU,Марина Александровна Лаврова,Член совета директоров,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,13,13,13,13,1,1,1,1,1,False
MRKU,Мария Геннадьевна Тихонова,Член совета директоров,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,12,12,12,12,1,1,1,1,4,False
MRKU,Михаил Александрович Бычко,Член совета директоров,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,12,12,12,12,1,1,1,1,1,False
MRKU,Ольга Вячеславовна Очередько,"Заместитель генерального директора по экономике и финансам, член правления",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,21,21,21,21,1,1,1,1,2,False
MRKU,Павел Валерьевич Родин,Член совета директоров,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,27,27,27,27,1,1,1,0,0,False
MRKU,Сергей Владимирович Попов,"Заместитель генерального директора по реализации услуг, член правления",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,10,10,10,10,1,1,1,0,1,False
MRKV,Aleksander V. Shevchuk / Шевчук Александр Викторович,"Director/Board Member; independent director of ПАО ""Россети Волга"" in 2024",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,3,3,12,1,1,1,1,3,False
MRKV,Aleksey Molskiy / Мольский Алексей Валерьевич,"Director/Board Member; Chairman of Board of Directors of ПАО ""Россети Волга"" in 2024",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,10,10,10,10,1,1,1,1,2,False
MRKV,Alexander Golovtsov / Головцов Александр Викторович,CSV role: Director/Board Member; not confirmed in the 2024 annual report,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,5,5,5,5,1,1,1,0,5,False
MRKV,Alexander Ilyich Gavrilov / Гаврилов Александр Ильич,"Chief Executive Officer; Генеральный директор ПАО ""Россети Волга""; Председатель Правления; member of Board of Directors in 2024",0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,12,12,12,12,1,1,1,1,2,True
MRKV,Alexander Ivanovich Kazakov / Казаков Александр Иванович,"Director/Board Member; independent director of ПАО ""Россети Волга"" in 2024",0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,9,9,9,9,1,1,1,1,3,False
MRKV,Andrey P. Tulba / Тулба Андрей Петрович,CSV role: Director/Board Member; not confirmed in the 2024 annual report,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0,4,4,4,4,1,1,1,1,4,False
MRKV,Dmitriy Lvovich Zaretsky / Зарецкий Дмитрий Львович,CSV role: Chief Investment Officer; not confirmed as current in the 2024 annual report,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,12,12,12,12,1,1,1,0,12,False
MRKV,Irina Yurievna Puchkova / Пучкова Ирина Юрьевна,CSV role: Director of Finance/CFO; not confirmed as current in the 2024 annual report,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,24,24,24,24,1,1,1,1,13,False
MRKV,Konstantin Valeryevich Kravchenko / Кравченко Константин Валерьевич,CSV role: Director/Board Member; not confirmed in the 2024 annual report,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
MRKV,Leonid Yuryevich Akimov / Акимов Леонид Юрьевич,CSV role: Director/Board Member; not confirmed in the 2024 annual report,0,0,0,1,0,0,0,0,1,0,0.0,0,1,0,0.0,0,9,9,9,9,1,1,1,1,9,False
MRKV,Maria Tikhonova / Тихонова Мария Геннадьевна,"Director/Board Member; non-executive director of ПАО ""Россети Волга"" in 2024",0,0,0,1,0,1,0,1,0,1,0.0,0,0,0,0.0,0,24,24,24,33,1,1,1,1,4,False
MRKV,Oleg Grigoryevich Pavlov / Павлов Олег Григорьевич,CSV role: Chief Tech/Sci/R&D Officer; not confirmed as current in the 2024 annual report,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,9,9,9,9,1,1,1,0,9,False
MRKV,Yulia Gennadyevna Burtseva / Бурцева Юлия Геннадьевна,Investor Relations Contact / Head-Investor & Shareholders Relations Division (weak external source; no 2024 biography found),0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
MRKV,Yuri Goncharov / Гончаров Юрий Владимирович,"Director/Board Member; non-executive director of ПАО ""Россети Волга"" in 2024",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,11,11,11,11,1,1,1,0,3,False
