scenario,media_score,awards_score,expertise_score,face_score,communication_score,family,varied_component,target_weight
1063,0.032058274610455094,0.08981569536353544,0.08907012990882639,0.31631902705093534,0.4727368730662478,dirichlet_1,,
1064,0.14839143472123886,0.04168005973130588,0.3326547741774003,0.18698018373046682,0.2902935476395882,dirichlet_1,,
1065,0.1875357416959631,0.06444429418827143,0.33692319372698654,0.3689566398341627,0.04214013055461619,dirichlet_1,,
1066,0.09849312861434645,0.08888306056130295,0.4082517239763483,0.39269454511552715,0.011677541732475132,dirichlet_1,,
1067,0.3167525255146727,0.026460404989946416,0.02257326747108207,0.5861465943853659,0.04806720763893293,dirichlet_1,,
1068,0.10418678139630831,0.11604143363231247,0.061584147764982104,0.03739106176879969,0.6807965754375974,dirichlet_1,,
1069,0.26565001912894576,0.04532771877330632,0.0946525357124071,0.3992127235912117,0.195157002794129,dirichlet_1,,
1070,0.6512945898659163,0.026196029012828505,0.01273947319957868,0.18364095294157257,0.12612895498010404,dirichlet_1,,
1071,0.1544281929849815,0.21506563444684093,0.2814276690546521,0.019240465623910668,0.32983803788961485,dirichlet_1,,
1072,0.4806332041306949,0.24156032425675883,0.06347773483360974,0.18296310613906036,0.03136563063987628,dirichlet_1,,
1073,0.2714983808429914,0.1283937604481117,0.2613514138057604,0.3059215922115009,0.032834852691635615,dirichlet_1,,
1074,0.24159320857441516,0.13189120824797285,0.11924229841940963,0.01715835461089002,0.49011493014731244,dirichlet_1,,
1075,0.32002023421039266,0.0933389165494832,0.07225144907578507,0.30158285052927325,0.21280654963506587,dirichlet_1,,
1076,0.04115162906502852,0.45536168801809934,0.2834731705531844,0.1750540105346299,0.044959501829057814,dirichlet_1,,
1077,0.6641056589965971,0.10928934056056251,0.0046482922158587025,0.13970769829009796,0.0822490099368836,dirichlet_1,,
1078,0.15755463022027202,0.13438022177954262,0.2005009053358029,0.17441156630774626,0.3331526763566363,dirichlet_1,,
1079,0.17387784083384486,0.08991967379768727,0.001142644142728565,0.27457449556815744,0.460485345657582,dirichlet_1,,
1080,0.4200047776631903,0.20029460344752834,0.039448558617823704,0.1925692923324321,0.14768276793902543,dirichlet_1,,
1081,0.2463753361510223,0.015926976462795315,0.06411689625269464,0.32550633627645137,0.34807445485703614,dirichlet_1,,
1082,0.6363810884388503,0.1094155342636384,0.19871334498738524,0.030798936680570342,0.024691095629555782,dirichlet_1,,
1083,0.023005164482085047,0.14401702901841337,0.06777949017035942,0.33391565928210004,0.43128265704704205,dirichlet_1,,
1084,0.21013293057338175,0.29715481491922263,0.06369581512348967,0.20391099264077245,0.22510544674313346,dirichlet_1,,
1085,0.12671732994243295,0.36456306591157683,0.05595291205091032,0.3883971212580056,0.06436957083707441,dirichlet_1,,
1086,0.23005175690395258,0.1691798089163953,0.006244477212659969,0.14598992523117937,0.4485340317358128,dirichlet_1,,
1087,0.018656642016229706,0.6671016806222626,0.11925616503693544,0.1845301567148812,0.010455355609691049,dirichlet_1,,
1088,0.4828954738495826,0.016225316748310518,0.22894826593666537,0.15495015164386602,0.11698079182157543,dirichlet_1,,
1089,0.14307294596655837,0.24976332876623314,0.02938068082392875,0.36970704610159294,0.2080759983416869,dirichlet_1,,
1090,0.25660728023079044,0.21298053144252282,0.2520059801898477,0.08003448641726389,0.19837172171957523,dirichlet_1,,
1091,0.005808437275325201,0.0903017282703613,0.7727861364751833,0.12461355816072167,0.006490139818408507,dirichlet_1,,
1092,0.24194961868508935,0.48044868293055354,0.16458294239943785,0.09043937865296314,0.022579377331956082,dirichlet_1,,
1093,0.11552453149421303,0.569013271701226,0.2387213438392437,0.05750698392415613,0.019233869041161145,dirichlet_1,,
1094,0.0048914329685826735,0.024491553224445274,0.39349209205388935,0.07158426987720935,0.5055406518758734,dirichlet_1,,
1095,0.10472006669307725,0.14752022377915525,0.4618050503292981,0.07163312095468236,0.21432153824378705,dirichlet_1,,
1096,0.6180731360019966,0.040490705711451094,0.22789455039389547,0.07516766782340246,0.038373940069254334,dirichlet_1,,
1097,0.08421777417697832,0.40642063499026354,0.02187748797022822,0.39526944076964404,0.09221466209288591,dirichlet_1,,
1098,0.5575396252869114,0.14051033190121784,0.09819396915954345,0.05309418178054561,0.1506618918717817,dirichlet_1,,
1099,0.15319166169400325,0.14777546995014612,0.4405285465098522,0.05590680325418108,0.20259751859181738,dirichlet_1,,
1100,0.5636298612633313,0.03903005528775507,0.23472752703210736,0.006155898903797558,0.156456657513009,dirichlet_1,,
1101,0.006340387373360496,0.014564828170456193,0.11794343716279541,0.4751133523752021,0.3860379949181859,dirichlet_1,,
1102,0.024264651985457655,0.2018698739402894,0.2722021236590564,0.40467513475357164,0.096988215661625,dirichlet_1,,
1103,0.08326859225469901,0.22239733382982185,0.06920456530663323,0.35398475889014397,0.27114474971870184,dirichlet_1,,
1104,0.2158279094438658,0.08597204109152459,0.23490146956000504,0.41528998194196753,0.048008597962637116,dirichlet_1,,
1105,0.11848683308387936,0.09870726807913296,0.4074225599998556,0.11288100868225986,0.26250233015487223,dirichlet_1,,
1106,0.1667846678499667,0.2879332731856778,0.04100349919431093,0.19488589975780105,0.30939266001224347,dirichlet_1,,
1107,0.17145583612739732,0.3980197814489717,0.016986377941974794,0.27834803959961074,0.13518996488204535,dirichlet_1,,
1108,0.5026180783738292,0.1442714398724848,0.2794166563600678,0.05130438811129753,0.02238943728232045,dirichlet_1,,
1109,0.34612065568122513,0.22575576086933216,0.16089403516674422,0.16934282704852607,0.0978867212341726,dirichlet_1,,
1110,0.1487524149523982,0.23871932132875168,0.28851210112312115,0.18961959111909552,0.13439657147663345,dirichlet_1,,
1111,0.18666543082026657,0.23735052631812703,0.1352386787292279,0.12969377569335405,0.3110515884390244,dirichlet_1,,
1112,0.6751485144727083,0.012240271195243999,0.15909313251713803,0.0281320831778618,0.1253859986370478,dirichlet_1,,
1113,0.03693978446848308,0.12953389385991462,0.11783823230779578,0.32203278723053835,0.39365530213326827,dirichlet_1,,
1114,0.055544816019424174,0.22378446586015902,0.2037173423708414,0.02742257759357494,0.48953079815600054,dirichlet_1,,
1115,0.26803210369086017,0.06369929264776393,0.11268112516841838,0.22445407220310185,0.3311334062898558,dirichlet_1,,
1116,0.019314144104015732,0.1669364562032844,0.48757207138560815,0.22447139382309156,0.10170593448400013,dirichlet_1,,
1117,0.0713897668680637,0.5025982143557953,0.19810707730169227,0.1296788039838219,0.09822613749062668,dirichlet_1,,
1118,0.22696460333865134,0.45934406983209886,0.03009244119835549,0.1783124383451407,0.10528644728575355,dirichlet_1,,
1119,0.04185853229430122,0.033654786767755844,0.18801895568015004,0.6215256371453933,0.11494208811239964,dirichlet_1,,
1120,0.10546332014099462,0.10998212020559446,0.4558188302707514,0.24374440847991924,0.08499132090274021,dirichlet_1,,
1121,0.36625861559755724,0.03930357542855933,0.2610668664184926,0.22809201829613804,0.10527892425925285,dirichlet_1,,
1122,0.21329161962580673,0.17153383483468027,0.14359632951421938,0.2990547211860662,0.17252349483922752,dirichlet_1,,
1123,0.049566456603553695,0.11785495253513055,0.781390545393579,0.003654276155372108,0.04753376931236471,dirichlet_1,,
1124,0.05676092546146214,0.5916034526736662,0.148519548093663,0.022049759950701915,0.1810663138205069,dirichlet_1,,
1125,0.14634256134881513,0.08398856036174573,0.38598572281188864,0.09672083335696938,0.2869623221205811,dirichlet_1,,
1126,0.0010438001886167096,0.021556595324525512,0.12324162245797111,0.5272910889434071,0.32686689308547956,dirichlet_1,,
1127,0.19278923006438187,0.30935216433760776,0.04291524848973809,0.01559515494857567,0.4393482021596965,dirichlet_1,,
1128,0.020365085103173218,0.4150931675789691,0.08562731931131476,0.4055119357270854,0.07340249227945746,dirichlet_1,,
1129,0.21071365342253798,0.38991299212601377,0.0921537460221959,0.2621589759121332,0.0450606325171191,dirichlet_1,,
1130,0.11375378151740685,0.19539988179027395,0.4658061757057518,0.1531811714610306,0.07185898952553688,dirichlet_1,,
1131,0.00916525146512852,0.3665843671993317,0.20861667250891763,0.4135654695169012,0.0020682393097208613,dirichlet_1,,
1132,0.08600758209143779,0.43840911831421603,0.1773790675445326,0.06519227342940041,0.23301195862041324,dirichlet_1,,
1133,0.10612026411631081,0.1746298132422106,0.03545431654061808,0.3242469847002216,0.35954862140063876,dirichlet_1,,
1134,0.243231519870732,0.1968090872493761,0.26276410353973706,0.23218064624685578,0.06501464309329907,dirichlet_1,,
1135,0.035404854549285936,0.12059000481106527,0.20056280538766433,0.5846400175840955,0.05880231766788885,dirichlet_1,,
1136,0.005778878433668017,0.4210736275504845,0.3733396555441393,0.12851579088422438,0.071292047587484,dirichlet_1,,
1137,0.15191759682128483,0.025699265497745524,0.17867948431945388,0.2853828078677316,0.3583208454937842,dirichlet_1,,
1138,0.10006465373369516,0.46375007178864097,0.08292929378408355,0.017323950850047065,0.3359320298435333,dirichlet_1,,
1139,0.21287685155870228,0.1071055709017446,0.22036740680688463,0.10984200574408975,0.34980816498857875,dirichlet_1,,
1140,0.400224957981081,0.059140886599549344,0.033145613685096394,0.22412626948891884,0.2833622722453545,dirichlet_1,,
1141,0.15564323412602168,0.019031069361887695,0.7135112837593155,0.058018550794366505,0.053795861958408485,dirichlet_1,,
1142,0.21133303312860105,0.030874712275840897,0.09125862684351903,0.05221270473549817,0.6143209230165407,dirichlet_1,,
1143,0.304467574531635,0.0357812352800063,0.08935453115384537,0.03532648857282494,0.5350701704616885,dirichlet_1,,
1144,0.08452962039124921,0.34258984181770724,0.029711904554204742,0.4518360639385201,0.09133256929831875,dirichlet_1,,
1145,0.04598800937672647,0.010427264648401524,0.49373252656356803,0.3933388266485047,0.056513372762799184,dirichlet_1,,
1146,0.10283601070547946,0.07755047477161026,0.19233808408563147,0.05487427701536229,0.5724011534219166,dirichlet_1,,
1147,0.17608557041968018,0.22616490624799396,0.05611158918992519,0.4706776725215103,0.07096026162089034,dirichlet_1,,
1148,0.04666299195574653,0.3708581802361702,0.039237670827340414,0.13921873020424488,0.4040224267764979,dirichlet_1,,
1149,0.11698715506478055,0.0103079840382438,0.3738665257093235,0.18382398451520743,0.3150143506724447,dirichlet_1,,
1150,0.3106822990198359,0.26480477678899605,0.16780815406007316,0.11684657486451575,0.13985819526657894,dirichlet_1,,
1151,0.04052306446876843,0.20138470484764437,0.20844322034336352,0.4069669368162929,0.1426820735239307,dirichlet_1,,
1152,0.6171222602830594,0.17248920424661204,0.07652713314050001,0.05612413403452366,0.07773726829530496,dirichlet_1,,
1153,0.41477207807934185,0.31331574626587827,0.19354944863418222,0.06777674619606229,0.010585980824535473,dirichlet_1,,
1154,0.08297845440132644,0.44762180957074543,0.25461305014851365,0.05560981724676953,0.15917686863264477,dirichlet_1,,
1155,0.09458492529234515,0.19401583334759606,0.010184344409704922,0.15939089860641964,0.5418239983439341,dirichlet_1,,
1156,0.18598961117185261,0.15998252160587578,0.03761033833798835,0.615568098387945,0.0008494304963382012,dirichlet_1,,
1157,0.30641790619389947,0.510568777499254,0.06116623050998987,0.10052797209433993,0.021319113702516733,dirichlet_1,,
1158,0.05448470259216302,0.13156203734400687,0.13958440110361134,0.03321184744997509,0.6411570115102437,dirichlet_1,,
1159,0.20705156028066285,0.2655383768862974,0.01359733998535199,0.10650683571847162,0.40730588712921617,dirichlet_1,,
1160,0.05643970768583321,0.1431242770713265,0.0865794707674549,0.4610113771231755,0.25284516735221,dirichlet_1,,
1161,0.2982885165469319,0.11938005877217515,0.36291564365719253,0.05146193067466339,0.1679538503490372,dirichlet_1,,
1162,0.520000950528005,0.27673124893091855,0.06688625729425864,0.09719782128640166,0.03918372196041616,dirichlet_1,,
1163,0.040763526062365586,0.49100822542584094,0.05094667298201856,0.25159544904800124,0.16568612648177364,dirichlet_1,,
1164,0.08909474191036951,0.025070428746721503,0.409482169000652,0.1528493446617398,0.32350331568051727,dirichlet_1,,
1165,0.4663445457684158,0.20713135201358146,0.023233044225043596,0.015929196249100958,0.28736186174385825,dirichlet_1,,
1166,0.6347912357858231,0.13547988956633067,0.04645618170820667,0.05626361925529465,0.1270090736843449,dirichlet_1,,
1167,0.06147956388741247,0.25187956124656646,0.43148709022552006,0.22398913989862002,0.031164644741880975,dirichlet_1,,
1168,0.6417290920125358,0.04176441788723224,0.10173515854999422,0.0865142783482613,0.12825705320197653,dirichlet_1,,
1169,0.06550682840558122,0.11191973124613934,0.11527649085610205,0.04415312903483025,0.663143820457347,dirichlet_1,,
1170,0.335998967303942,0.27273823737682784,0.12970690728925952,0.1763252917146056,0.08523059631536503,dirichlet_1,,
1171,0.13324003801460058,0.2082250217897336,0.22356154294627806,0.20894364344862643,0.2260297538007614,dirichlet_1,,
1172,0.09076783422039293,0.16478528175307414,0.23459329509261292,0.0714585709050458,0.43839501802887404,dirichlet_1,,
1173,0.0015115543417229909,0.050477554894960905,0.08737725250443086,0.3776451177483266,0.4829885205105587,dirichlet_1,,
1174,0.051088955557323436,0.23774089118261998,0.4397724246328112,0.1476200738519143,0.12377765477533097,dirichlet_1,,
1175,0.11463791183306464,0.08503030625874725,0.15368589339793495,0.4148768461228446,0.2317690423874087,dirichlet_1,,
1176,0.06342482068871366,0.3208429617915768,0.03432004354837787,0.45953097355031336,0.1218812004210184,dirichlet_1,,
1177,0.10982995687473417,0.16445277946725498,0.2755923892985416,0.3092853983986598,0.14083947596080948,dirichlet_1,,
1178,0.43201562033879565,0.00837966810291901,0.13972545016303273,0.32286855974009293,0.09701070165515968,dirichlet_1,,
1179,0.050164077230538236,0.23183101675177567,0.0012417916524717157,0.1700048286846981,0.5467582856805163,dirichlet_1,,
1180,0.11114577810393547,0.5653934103267184,0.06357322272956001,0.15933300849658288,0.10055458034320326,dirichlet_1,,
1181,0.023434565140238006,0.03756089886113145,0.036507587159813185,0.7909478689953315,0.11154907984348571,dirichlet_1,,
1182,0.12243310356323425,0.5117225101179644,0.12188157367976668,0.08450606477530606,0.15945674786372868,dirichlet_1,,
1183,0.1468604860679731,0.11940169820082641,0.084971699587626,0.647299161934081,0.0014669542094935247,dirichlet_1,,
1184,0.010933502357283718,0.2574918818322439,0.25953338555813293,0.28716291885944273,0.18487831139289662,dirichlet_1,,
1185,0.02592361947332899,0.042906119324246796,0.35713784650819647,0.09599632596683497,0.4780360887273929,dirichlet_1,,
1186,0.17579847336823493,0.5286213361497195,0.2690714407681157,0.009040261535080411,0.017468488178849453,dirichlet_1,,
1187,0.7301298594494006,0.005398850015382,0.03652914963209832,0.22253659683223695,0.005405544070882133,dirichlet_1,,
1188,0.07819104304983074,0.3712108076585706,0.02949959471583214,0.1530038160970404,0.36809473847872615,dirichlet_1,,
1189,0.5456154649342788,0.21270805368661602,0.103230162066643,0.061882326916814404,0.07656399239564798,dirichlet_1,,
1190,0.382067953567188,0.34468337447119357,0.13981804671823805,0.0927013205283622,0.04072930471501805,dirichlet_1,,
1191,0.002753196719070592,0.16194303298502527,0.08747410601629615,0.7312174150231846,0.016612249256423437,dirichlet_1,,
1192,0.1252309142427871,0.13939564241648292,0.09391590364074676,0.5525896916098423,0.08886784809014081,dirichlet_1,,
1193,0.11573530977314,0.08736725820432718,0.07745463996430914,0.22754019384418042,0.4919025982140433,dirichlet_1,,
1194,0.20117372287010515,0.2782443626864725,0.05390286897012632,0.27900122136864586,0.18767782410465006,dirichlet_1,,
1195,0.09131810557510085,0.4286277044730906,0.3521875846720486,0.07475498744894217,0.05311161783081784,dirichlet_1,,
1196,0.1823057211897322,0.024241028563474192,0.5194062159742924,0.1419083058025484,0.13213872846995295,dirichlet_1,,
1197,0.2620274875893389,0.20172727034270893,0.2812973510411745,0.13018898734676895,0.12475890368000866,dirichlet_1,,
1198,0.2712580909114916,0.04808283063676856,0.4096788511416704,0.23730169703691745,0.03367853027315199,dirichlet_1,,
1199,0.1351591151535124,0.16353748773450325,0.29824330233746144,0.26789761801813006,0.13516247675639279,dirichlet_1,,
1200,0.0021286519900351845,0.03136685885998638,0.3705444937669921,0.5250068971597275,0.07095309822325872,dirichlet_1,,
1201,0.20046721880112955,0.005577696948210416,0.7485231142073989,0.014811727683506158,0.030620242359754864,dirichlet_1,,
