ticker,name,role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years
MRKV,Alexander Ilyich Gavrilov / Гаврилов Александр Ильич,"Chief Executive Officer; Генеральный директор ПАО ""Россети Волга""; Председатель Правления; member of Board of Directors in 2024",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,12,12,12,12,1,1,1,1,2
MRKV,Irina Yurievna Puchkova / Пучкова Ирина Юрьевна,CSV role: Director of Finance/CFO; not confirmed as current in the 2024 annual report,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,1,1,1,1,13
MRKV,Oleg Grigoryevich Pavlov / Павлов Олег Григорьевич,CSV role: Chief Tech/Sci/R&D Officer; not confirmed as current in the 2024 annual report,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1,1,1,0,9
MRKV,Dmitriy Lvovich Zaretsky / Зарецкий Дмитрий Львович,CSV role: Chief Investment Officer; not confirmed as current in the 2024 annual report,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,1,1,1,0,12
MRKV,Yulia Gennadyevna Burtseva / Бурцева Юлия Геннадьевна,Investor Relations Contact / Head-Investor & Shareholders Relations Division (weak external source; no 2024 biography found),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
MRKV,Aleksander V. Shevchuk / Шевчук Александр Викторович,"Director/Board Member; independent director of ПАО ""Россети Волга"" in 2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,1,1,1,1,3
MRKV,Maria Tikhonova / Тихонова Мария Геннадьевна,"Director/Board Member; non-executive director of ПАО ""Россети Волга"" in 2024",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,24,24,24,33,1,1,1,1,4
MRKV,Konstantin Valeryevich Kravchenko / Кравченко Константин Валерьевич,CSV role: Director/Board Member; not confirmed in the 2024 annual report,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
MRKV,Alexander Ivanovich Kazakov / Казаков Александр Иванович,"Director/Board Member; independent director of ПАО ""Россети Волга"" in 2024",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,9,9,9,1,1,1,1,3
MRKV,Alexander Golovtsov / Головцов Александр Викторович,CSV role: Director/Board Member; not confirmed in the 2024 annual report,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,1,1,0,5
MRKV,Andrey P. Tulba / Тулба Андрей Петрович,CSV role: Director/Board Member; not confirmed in the 2024 annual report,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,1,1,4
MRKV,Yuri Goncharov / Гончаров Юрий Владимирович,"Director/Board Member; non-executive director of ПАО ""Россети Волга"" in 2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,1,1,1,0,3
MRKV,Aleksey Molskiy / Мольский Алексей Валерьевич,"Director/Board Member; Chairman of Board of Directors of ПАО ""Россети Волга"" in 2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,1,1,1,1,2
MRKV,Leonid Yuryevich Akimov / Акимов Леонид Юрьевич,CSV role: Director/Board Member; not confirmed in the 2024 annual report,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,9,9,9,9,1,1,1,1,9
MRKZ,Вячеслав Юрьевич Торсунов,"Генеральный директор, Председатель Правления ПАО ""Россети Северо-Запад"" с 25.12.2024",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,20,1,1,1,1,1
MRKZ,Алексей Александрович Полинов,"Председатель Совета директоров ПАО ""Россети Северо-Запад""; член Совета директоров в составе 2024 года",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,9,1,1,1,1,0
MRKZ,Артем Геннадьевич Алешин,"Член Совета директоров ПАО ""Россети Северо-Запад""; председатель Комитета по стратегии, член Комитета по аудиту",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,9,1,1,1,1,0
MRKZ,Василий Васильевич Вычегжанин,"Член Совета директоров ПАО ""Россети Северо-Запад""; председатель Комитета по надежности",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,10,10,10,1,1,1,1,0
MRKZ,Александр Юрьевич Корнеев,"Член Совета директоров ПАО ""Россети Северо-Запад""; член Комитета по стратегии",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,1,0
MRKZ,Андрей Владимирович Морозов,Член Совета директоров по CSV и текущей официальной странице; членство в Совете директоров в составе 2024 года локальным годовым отчетом не подтверждено,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,6,6,9,1,1,1,1,6
MRKZ,Сергей Сергеевич Пикин,"Член Совета директоров ПАО ""Россети Северо-Запад""; независимый директор; председатель Комитета по аудиту и Комитета по кадрам и вознаграждениям",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,18,1,1,1,1,0
MRKZ,Мария Геннадьевна Тихонова,"Член Совета директоров ПАО ""Россети Северо-Запад""",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,17,17,17,17,1,1,1,1,0
MRKZ,Олег Романович Федоров,"Член Совета директоров ПАО ""Россети Северо-Запад""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,13,1,1,1,1,0
MRKZ,Владимир Вячеславович Харитонов,"Член Совета директоров ПАО ""Россети Северо-Запад""",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,5,5,13,1,1,1,1,0
MRKZ,Александр Викторович Шевчук,"Член Совета директоров ПАО ""Россети Северо-Запад""; член Комитета по стратегии",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0
MRKZ,Денис Владимирович Ягодка,"Первый заместитель генерального директора - главный инженер, член Правления; и.о. генерального директора с 30.11.2024 по 24.12.2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,1,1,1,0,7
MRKZ,Светлана Валерьевна Филатова,Член Правления; заместитель генерального директора по развитию и реализации услуг,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13,13,13,13,1,1,1,1,6
MRKZ,Карина Андреевна Аганова,Член Правления; заместитель генерального директора по развитию дополнительных услуг,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,13,13,13,13,1,1,1,0,13
MRKZ,Анна Владимировна Изотова,Член Правления; в 2024 году заместитель генерального директора по корпоративному управлению; текущая должность включает правовое обеспечение и корпоративное управление,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,15,15,1,1,1,1,5
MRKZ,Сергей Владимирович Климов,Член Правления; заместитель генерального директора по капитальному строительству и инвестиционной деятельности,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,11,1,1,1,1,8
MSNG,Александр Александрович Бутко,"Управляющий директор / CEO-equivalent; CSV также содержит его как Chief Executive Officer и Director/Board Member. В 2024 году полномочия единоличного исполнительного органа ПАО ""Мосэнерго"" осуществляла управляющая организация, поэтому роль не трактуется как самостоятельный статутный ЕИО.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,11,20,1,1,1,1,11
MSNG,Денис Сергеевич Ворончихин,Контакт для инвесторов и аналитиков,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
MSNG,Александр Алексеевич Афанасьев,Руководитель по управлению персоналом / Human Resources Officer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,0,6
MSNG,Елена Юрьевна Новенькова,Главный бухгалтер / Corporate Officer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
MSNG,Анна Александровна Ефимова,Руководитель юридической функции / General Counsel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,1,1,1,0,25
MSNG,Денис Владимирович Федоров,"Член Совета директоров ПАО ""Мосэнерго"" по CSV/current roster; генеральный директор ООО ""Газпром энергохолдинг"" в корпоративных биографиях",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,16,16,16,26,1,1,1,1,6
MSNG,Елена Владимировна Михайлова,"Член/председатель Совета директоров по CSV/current roster; руководитель в ПАО ""Газпром""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,0,6
MSNG,Иванников Александр Сергеевич,"Член Совета директоров по CSV/current roster; руководитель финансово-экономического блока ПАО ""Газпром"" в биографических источниках",0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,15,15,15,32,1,1,1,1,13
MSNG,Маркелов Виталий Анатольевич,"Chairman по CSV/current roster; заместитель Председателя Правления ПАО ""Газпром""",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,41,1,1,1,1,6
MSNG,Комиссаров Константин Васильевич,Член Совета директоров,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
MSNG,Сухов Геннадий Николаевич,Член Совета директоров,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
MSNG,Табельский Андрей Николаевич,Член Совета директоров,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,0
MSNG,Хорев Андрей Викторович,Член Совета директоров,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
MSNG,Шацкий Павел Олегович,"Член Совета директоров по CSV/current roster; первый заместитель генерального директора ООО ""Газпром энергохолдинг""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,1,1,1,1,2
MSRS,Александр Михайлович Пятигор,"Генеральный директор, Председатель Правления ПАО ""Россети Московский регион"" с 12.09.2024",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,8,8,1,1,1,1,1
