ticker,name,kind,episode,organization,start_original,end_original,start_used,end_used,years,note,is_current_company
ELFV,Косменюк Олег Николаевич,professional,1,"ТОО ""Майкубен Вест"" (Maikuben West)",2008,2011,2008,2011,4,,0
ELFV,Косменюк Олег Николаевич,professional,2,"ПАО ""Энел Россия"" (предшественник ЭЛ5-Энерго)",2013,2016,2013,2016,4,,1
ELFV,Косменюк Олег Николаевич,professional,3,"ПАО ""ЭЛ5-Энерго""",2016,,2016,2024,9,end_at_collection_year,1
ELFV,Косменюк Олег Николаевич,professional,4,"ПАО ""ЭЛ5-Энерго""",2013,,2013,2016,4,end_from_next_start,1
ELFV,Леонова Нина Васильевна,professional,0,"ПАО ""ЭЛ5-Энерго""",2022,,2022,2024,3,end_at_collection_year,1
ELFV,Леонова Нина Васильевна,professional,1,"ПАО ""ЭЛ5-Энерго"" (тогда ПАО ""Энел Россия"")",2010,2015,2010,2015,6,,1
ELFV,Леонова Нина Васильевна,professional,2,"ПАО ""ЭЛ5-Энерго""",2015,2022,2015,2022,8,,1
ELFV,Седова Жанна Игоревна,professional,0,"ПАО ""ЭЛ5-Энерго""",2022,,2022,2024,3,end_at_collection_year,1
ELFV,Седова Жанна Игоревна,professional,1,"ПАО ""ЭЛ5-Энерго""",2022,2022,2022,2022,1,,1
ELFV,Седова Жанна Игоревна,professional,2,"ПАО ""ЭЛ5-Энерго""",2010,2022,2010,2022,13,,1
ELFV,Седова Жанна Игоревна,professional,3,"ПАО ""ЭЛ5-Энерго""",2012,2022,2012,2022,11,,1
ELFV,Седова Жанна Игоревна,professional,4,Московское отделение Ассоциации юристов России,2019,,2019,2020,2,end_from_next_start,0
ELFV,Седова Жанна Игоревна,professional,5,Министерство юстиции Российской Федерации,2020,,2020,2021,2,end_from_next_start,0
ELFV,Седова Жанна Игоревна,professional,6,Экспертный совет Комитета Государственной Думы по энергетике,2021,,2021,2022,2,end_from_next_start,0
ELFV,Седова Жанна Игоревна,professional,7,Экспертный совет Комитета Государственной Думы по энергетике,2024,,2024,2024,1,end_at_collection_year,0
ELFV,Седова Жанна Игоревна,professional,8,"ОАО ""Пермэнерго"" / ОАО ""ТГК-9"" / ОАО ""ОГК-4""",2003,2010,2003,2010,8,,0
ELFV,Седова Жанна Игоревна,research,0,Российский государственный университет правосудия,2006,,2006,2024,19,end_at_collection_year,
ELFV,Седова Жанна Игоревна,research,1,Пермский государственный национальный исследовательский университет,1995,2010,1995,2010,16,,
ELFV,Рачкин Сергей Владимирович,professional,0,"Конаковская ГРЭС (филиал ОАО ""ОГК-5"" с 2006 года)",2005,2012,2005,2012,8,,0
ELFV,Рачкин Сергей Владимирович,professional,1,"ОАО ""ОГК-5"" / ПАО ""Энел Россия""",2012,2016,2012,2016,5,,1
ELFV,Рачкин Сергей Владимирович,professional,2,"ПАО ""ЭЛ5-Энерго""",2022,,2022,2024,3,end_at_collection_year,1
ELFV,Рачкин Сергей Владимирович,professional,3,"ПАО ""ЭЛ5-Энерго""",2016,2022,2016,2022,7,,1
ELFV,Рачкин Сергей Владимирович,professional,4,"ПАО ""ЭЛ5-Энерго""",2016,2021,2016,2021,6,,1
ELFV,Рожина Лариса Николаевна,professional,0,"ПАО ""ЭЛ5-Энерго""",2022,,2022,2024,3,end_at_collection_year,1
ELFV,Рожина Лариса Николаевна,professional,1,"АО ""ВДК-Энерго""",2022,,2022,2024,3,end_at_collection_year,0
ELFV,Юзефович Елена Константиновна,professional,0,"ПАО ""ЭЛ5-Энерго""",2015,,2015,2024,10,end_at_collection_year,1
ENPG,Колмогоров Владимир Васильевич,professional,0,Красноярская ГЭС и Саяно-Шушенская ГЭС,,,,,0,missing_dates_excluded,0
ENPG,Колмогоров Владимир Васильевич,professional,1,Красноярская ГЭС,1989,1997,1989,1997,9,,0
ENPG,Колмогоров Владимир Васильевич,professional,2,"РАО ""ЕЭС России"", Сибирская энергетическая компания, Иркутскэнерго, ОГК-3, Норильский никель",2000,2016,2000,2016,17,,0
ENPG,Колмогоров Владимир Васильевич,professional,3,En+ Group,2016,2023,2016,2023,8,,1
ENPG,Колмогоров Владимир Васильевич,professional,4,RUSAL,,,,,0,missing_dates_excluded,0
ENPG,Колмогоров Владимир Васильевич,professional,5,"МКПАО ""ЭН+ ГРУП""",2024,,2024,2024,1,end_at_collection_year,1
ENPG,Малевинская Анна Александровна,professional,0,"Deloitte, JSC SUN InBev, JSC Basic Element, JSC RUSAL Management",,,,,0,missing_dates_excluded,0
ENPG,Малевинская Анна Александровна,professional,1,En+ Group,2018,,2018,2023,6,end_from_next_start,1
ENPG,Малевинская Анна Александровна,professional,2,En+ Group,2023,,2023,2024,2,end_at_collection_year,1
ENPG,Малевинская Анна Александровна,professional,3,RUSAL,2023,,2023,2024,2,end_at_collection_year,0
ENPG,Малевинская Анна Александровна,professional,4,RUSAL / United Company RUSAL,2000,2012,2000,2012,13,,0
ENPG,Погосбеков Давид Дешенович,professional,0,several Russian companies,,,,,0,missing_dates_excluded,0
ENPG,Погосбеков Давид Дешенович,professional,1,Deloitte (tax consulting),,,,,0,missing_dates_excluded,0
ENPG,Погосбеков Давид Дешенович,professional,2,"АО ""ЕвроСибЭнерго""",2008,,2008,2015,8,end_from_next_start,0
ENPG,Погосбеков Давид Дешенович,professional,3,"Торговый дом ""ЕвроСибЭнерго"" (EuroSibEnergo Trading House)",2015,,2015,2019,5,end_from_next_start,0
ENPG,Погосбеков Давид Дешенович,professional,4,RusHydro,,,,,0,missing_dates_excluded,0
ENPG,Погосбеков Давид Дешенович,professional,5,En+ Group,2019,,2019,2024,6,end_at_collection_year,1
ENPG,Данилов Александр,professional,0,Russian and international companies,,,,,0,missing_dates_excluded,0
ENPG,Данилов Александр,professional,1,Akin Gump Strauss Hauer & Feld LLP,2006,,2006,2007,2,end_from_next_start,0
ENPG,Данилов Александр,professional,2,LUKOIL Overseas,,,,,0,missing_dates_excluded,0
ENPG,Данилов Александр,professional,3,Basic Element,2007,,2007,2019,13,end_from_next_start,0
ENPG,Данилов Александр,professional,4,En+ Group,2019,,2019,2024,6,end_at_collection_year,1
ENPG,Конопацкий Виктор,professional,0,En+ Group,,,,,0,missing_dates_excluded,1
ENPG,Санарова Ольга,professional,0,"Банк ""Сибирское ОВК"", Сибирский филиал",1998,2002,1998,2002,5,,0
ENPG,Санарова Ольга,professional,1,Красноярский металлургический завод,2003,2006,2003,2006,4,,0
ENPG,Санарова Ольга,professional,2,RUSAL / UC RUSAL,2006,2020,2006,2020,15,,0
ENPG,Санарова Ольга,professional,3,En+ Group,,,,,0,missing_dates_excluded,1
ENPG,Санарова Ольга,professional,4,"Ассоциация ""Байкал без пластика""",2024,,2024,2024,1,end_at_collection_year,0
ENPG,Бахтина Ирина,professional,0,RUSAL / UC RUSAL,2013,,2013,2020,8,end_from_next_start,0
ENPG,Бахтина Ирина,professional,1,Philip Morris International (Russia and Belarus),,,,,0,missing_dates_excluded,0
ENPG,Бахтина Ирина,professional,2,"Unilever (Russia, Ukraine, Belarus, Turkey, Israel, Middle East, Central Asia, Africa)",2008,2020,2008,2020,13,,0
ENPG,Бахтина Ирина,professional,3,Government of the Komi Republic,2020,2021,2020,2021,2,,0
ENPG,Бахтина Ирина,professional,4,RUSAL / UC RUSAL,2021,2023,2021,2023,3,,0
ENPG,Бахтина Ирина,professional,5,National ESG Alliance,,,,,0,missing_dates_excluded,0
ENPG,Бахтина Ирина,professional,6,National ESG Alliance,2025,,2025,2024,0,after_collection_year_excluded,0
ENPG,Бахтина Ирина,professional,7,L'Oreal (JSC),2023,2024,2023,2024,2,,0
ENPG,Бахтина Ирина,professional,8,En+ Group,2024,,2024,2024,1,end_from_next_start;end_capped_at_collection_year,1
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),professional,0,United Nations,,,,,0,missing_dates_excluded,0
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),professional,1,U.S. Department of State,,,,,0,missing_dates_excluded,0
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),professional,2,Cambridge Global Capital,2013,,2013,2019,7,end_from_next_start,0
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),professional,3,Deutsche Asset Management,2006,2012,2006,2012,7,,0
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),professional,4,En+ Group,2019,,2019,2024,6,end_at_collection_year,1
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),professional,5,Cambridge Global Advisors,2013,2022,2013,2022,10,,0
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),professional,6,RREEF Capital Partners,,,,,0,missing_dates_excluded,0
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),professional,7,United States Marine Corps (Reserve),,,,,0,missing_dates_excluded,0
ENPG,Галенская Людмила Петровна,professional,0,"Ангарское производственное объединение ""Ангарскнефтеоргсинтез""",1980,1997,1980,1997,18,,0
ENPG,Галенская Людмила Петровна,professional,1,Ангарский полимерный завод,1997,2002,1997,2002,6,,0
ENPG,Галенская Людмила Петровна,professional,2,Иркутскэнерго,2003,2020,2003,2020,18,,0
ENPG,Галенская Людмила Петровна,professional,3,EuroSibEnergo Engineering Center / БЕК,2020,,2020,2022,3,end_from_next_start,0
ENPG,Галенская Людмила Петровна,professional,4,En+ Group,2022,,2022,2024,3,end_at_collection_year,1
ENPG,Тэргуд Маршалл Мл. (Thurgood Marshall Jr.),professional,0,international law firm,,,,,0,missing_dates_excluded,0
ENPG,Тэргуд Маршалл Мл. (Thurgood Marshall Jr.),professional,1,public companies,,,,,0,missing_dates_excluded,0
ENPG,Тэргуд Маршалл Мл. (Thurgood Marshall Jr.),professional,2,United States Postal Service,,,,,0,missing_dates_excluded,0
